locationId,location,parameter,value,date,unit,coordinates,country,city,isMobile,isAnalysis,entity,sensorType
297,Steeper,o3,0.045,"{'utc': '2024-12-21T04:00:00+00:00', 'local': '2024-12-20T21:00:00-07:00'}",ppm,"{'latitude': 53.1325, 'longitude': -117.09111}",CA,,False,,Governmental Organization,reference grade
297,Steeper,o3,0.045,"{'utc': '2024-12-21T03:00:00+00:00', 'local': '2024-12-20T20:00:00-07:00'}",ppm,"{'latitude': 53.1325, 'longitude': -117.09111}",CA,,False,,Governmental Organization,reference grade
297,Steeper,o3,0.047,"{'utc': '2024-12-21T02:00:00+00:00', 'local': '2024-12-20T19:00:00-07:00'}",ppm,"{'latitude': 53.1325, 'longitude': -117.09111}",CA,,False,,Governmental Organization,reference grade
297,Steeper,o3,0.048,"{'utc': '2024-12-21T01:00:00+00:00', 'local': '2024-12-20T18:00:00-07:00'}",ppm,"{'latitude': 53.1325, 'longitude': -117.09111}",CA,,False,,Governmental Organization,reference grade
297,Steeper,no2,0.0,"{'utc': '2024-12-21T04:00:00+00:00', 'local': '2024-12-20T21:00:00-07:00'}",ppm,"{'latitude': 53.1325, 'longitude': -117.09111}",CA,,False,,Governmental Organization,reference grade
297,Steeper,no2,0.0,"{'utc': '2024-12-21T03:00:00+00:00', 'local': '2024-12-20T20:00:00-07:00'}",ppm,"{'latitude': 53.1325, 'longitude': -117.09111}",CA,,False,,Governmental Organization,reference grade
297,Steeper,no2,0.0,"{'utc': '2024-12-21T02:00:00+00:00', 'local': '2024-12-20T19:00:00-07:00'}",ppm,"{'latitude': 53.1325, 'longitude': -117.09111}",CA,,False,,Governmental Organization,reference grade
297,Steeper,no2,0.0,"{'utc': '2024-12-21T01:00:00+00:00', 'local': '2024-12-20T18:00:00-07:00'}",ppm,"{'latitude': 53.1325, 'longitude': -117.09111}",CA,,False,,Governmental Organization,reference grade
298,Bruderheim,o3,0.006,"{'utc': '2024-12-21T03:00:00+00:00', 'local': '2024-12-20T20:00:00-07:00'}",ppm,"{'latitude': 53.800117, 'longitude': -112.927795}",CA,,False,,Governmental Organization,reference grade
287,St. Lina,pm25,7.1,"{'utc': '2024-12-21T04:00:00+00:00', 'local': '2024-12-20T21:00:00-07:00'}",µg/m³,"{'latitude': 54.216473, 'longitude': -111.50264}",CA,,False,,Governmental Organization,reference grade
287,St. Lina,pm25,6.3,"{'utc': '2024-12-21T03:00:00+00:00', 'local': '2024-12-20T20:00:00-07:00'}",µg/m³,"{'latitude': 54.216473, 'longitude': -111.50264}",CA,,False,,Governmental Organization,reference grade
287,St. Lina,pm25,5.9,"{'utc': '2024-12-21T02:00:00+00:00', 'local': '2024-12-20T19:00:00-07:00'}",µg/m³,"{'latitude': 54.216473, 'longitude': -111.50264}",CA,,False,,Governmental Organization,reference grade
287,St. Lina,pm25,5.2,"{'utc': '2024-12-21T01:00:00+00:00', 'local': '2024-12-20T18:00:00-07:00'}",µg/m³,"{'latitude': 54.216473, 'longitude': -111.50264}",CA,,False,,Governmental Organization,reference grade
298,Bruderheim,so2,0.001,"{'utc': '2024-12-21T03:00:00+00:00', 'local': '2024-12-20T20:00:00-07:00'}",ppm,"{'latitude': 53.800117, 'longitude': -112.927795}",CA,,False,,Governmental Organization,reference grade
297,Steeper,pm25,0.2,"{'utc': '2024-12-21T04:00:00+00:00', 'local': '2024-12-20T21:00:00-07:00'}",µg/m³,"{'latitude': 53.1325, 'longitude': -117.09111}",CA,,False,,Governmental Organization,reference grade
297,Steeper,pm25,0.3,"{'utc': '2024-12-21T03:00:00+00:00', 'local': '2024-12-20T20:00:00-07:00'}",µg/m³,"{'latitude': 53.1325, 'longitude': -117.09111}",CA,,False,,Governmental Organization,reference grade
297,Steeper,pm25,0.3,"{'utc': '2024-12-21T02:00:00+00:00', 'local': '2024-12-20T19:00:00-07:00'}",µg/m³,"{'latitude': 53.1325, 'longitude': -117.09111}",CA,,False,,Governmental Organization,reference grade
297,Steeper,pm25,0.3,"{'utc': '2024-12-21T01:00:00+00:00', 'local': '2024-12-20T18:00:00-07:00'}",µg/m³,"{'latitude': 53.1325, 'longitude': -117.09111}",CA,,False,,Governmental Organization,reference grade
298,Bruderheim,pm25,14.5,"{'utc': '2024-12-21T03:00:00+00:00', 'local': '2024-12-20T20:00:00-07:00'}",µg/m³,"{'latitude': 53.800117, 'longitude': -112.927795}",CA,,False,,Governmental Organization,reference grade
314,Indpls - I-70 E,pm25,7.9,"{'utc': '2024-12-21T04:00:00+00:00', 'local': '2024-12-20T23:00:00-05:00'}",µg/m³,"{'latitude': 39.787933, 'longitude': -86.13088}",US,,False,,Governmental Organization,reference grade
314,Indpls - I-70 E,pm25,8.9,"{'utc': '2024-12-21T03:00:00+00:00', 'local': '2024-12-20T22:00:00-05:00'}",µg/m³,"{'latitude': 39.787933, 'longitude': -86.13088}",US,,False,,Governmental Organization,reference grade
314,Indpls - I-70 E,pm25,10.7,"{'utc': '2024-12-21T02:00:00+00:00', 'local': '2024-12-20T21:00:00-05:00'}",µg/m³,"{'latitude': 39.787933, 'longitude': -86.13088}",US,,False,,Governmental Organization,reference grade
314,Indpls - I-70 E,pm25,12.0,"{'utc': '2024-12-21T01:00:00+00:00', 'local': '2024-12-20T20:00:00-05:00'}",µg/m³,"{'latitude': 39.787933, 'longitude': -86.13088}",US,,False,,Governmental Organization,reference grade
315,Hope,o3,0.025,"{'utc': '2024-12-21T04:00:00+00:00', 'local': '2024-12-20T23:00:00-05:00'}",ppm,"{'latitude': 39.294322, 'longitude': -85.766845}",US,,False,,Governmental Organization,reference grade
315,Hope,o3,0.025,"{'utc': '2024-12-21T03:00:00+00:00', 'local': '2024-12-20T22:00:00-05:00'}",ppm,"{'latitude': 39.294322, 'longitude': -85.766845}",US,,False,,Governmental Organization,reference grade
315,Hope,o3,0.024,"{'utc': '2024-12-21T02:00:00+00:00', 'local': '2024-12-20T21:00:00-05:00'}",ppm,"{'latitude': 39.294322, 'longitude': -85.766845}",US,,False,,Governmental Organization,reference grade
315,Hope,o3,0.024,"{'utc': '2024-12-21T01:00:00+00:00', 'local': '2024-12-20T20:00:00-05:00'}",ppm,"{'latitude': 39.294322, 'longitude': -85.766845}",US,,False,,Governmental Organization,reference grade
319,Harlingen Teege C102,o3,0.031,"{'utc': '2024-12-21T04:00:00+00:00', 'local': '2024-12-20T22:00:00-06:00'}",ppm,"{'latitude': 26.200278, 'longitude': -97.712501}",US,,False,,Governmental Organization,reference grade
319,Harlingen Teege C102,o3,0.038,"{'utc': '2024-12-21T03:00:00+00:00', 'local': '2024-12-20T21:00:00-06:00'}",ppm,"{'latitude': 26.200278, 'longitude': -97.712501}",US,,False,,Governmental Organization,reference grade
319,Harlingen Teege C102,o3,0.043,"{'utc': '2024-12-21T02:00:00+00:00', 'local': '2024-12-20T20:00:00-06:00'}",ppm,"{'latitude': 26.200278, 'longitude': -97.712501}",US,,False,,Governmental Organization,reference grade
319,Harlingen Teege C102,o3,0.051,"{'utc': '2024-12-21T01:00:00+00:00', 'local': '2024-12-20T19:00:00-06:00'}",ppm,"{'latitude': 26.200278, 'longitude': -97.712501}",US,,False,,Governmental Organization,reference grade
314,Indpls - I-70 E,co,0.3,"{'utc': '2024-12-21T04:00:00+00:00', 'local': '2024-12-20T23:00:00-05:00'}",ppm,"{'latitude': 39.787933, 'longitude': -86.13088}",US,,False,,Governmental Organization,reference grade
314,Indpls - I-70 E,co,0.3,"{'utc': '2024-12-21T03:00:00+00:00', 'local': '2024-12-20T22:00:00-05:00'}",ppm,"{'latitude': 39.787933, 'longitude': -86.13088}",US,,False,,Governmental Organization,reference grade
314,Indpls - I-70 E,co,0.3,"{'utc': '2024-12-21T02:00:00+00:00', 'local': '2024-12-20T21:00:00-05:00'}",ppm,"{'latitude': 39.787933, 'longitude': -86.13088}",US,,False,,Governmental Organization,reference grade
314,Indpls - I-70 E,co,0.3,"{'utc': '2024-12-21T01:00:00+00:00', 'local': '2024-12-20T20:00:00-05:00'}",ppm,"{'latitude': 39.787933, 'longitude': -86.13088}",US,,False,,Governmental Organization,reference grade
321,Temple Georgia C1045,o3,0.011,"{'utc': '2024-12-21T04:00:00+00:00', 'local': '2024-12-20T22:00:00-06:00'}",ppm,"{'latitude': 31.122527, 'longitude': -97.431158}",US,,False,,Governmental Organization,reference grade
321,Temple Georgia C1045,o3,0.014,"{'utc': '2024-12-21T03:00:00+00:00', 'local': '2024-12-20T21:00:00-06:00'}",ppm,"{'latitude': 31.122527, 'longitude': -97.431158}",US,,False,,Governmental Organization,reference grade
321,Temple Georgia C1045,o3,0.019,"{'utc': '2024-12-21T02:00:00+00:00', 'local': '2024-12-20T20:00:00-06:00'}",ppm,"{'latitude': 31.122527, 'longitude': -97.431158}",US,,False,,Governmental Organization,reference grade
321,Temple Georgia C1045,o3,0.018,"{'utc': '2024-12-21T01:00:00+00:00', 'local': '2024-12-20T19:00:00-06:00'}",ppm,"{'latitude': 31.122527, 'longitude': -97.431158}",US,,False,,Governmental Organization,reference grade
314,Indpls - I-70 E,no2,0.0083,"{'utc': '2024-12-21T04:00:00+00:00', 'local': '2024-12-20T23:00:00-05:00'}",ppm,"{'latitude': 39.787933, 'longitude': -86.13088}",US,,False,,Governmental Organization,reference grade
314,Indpls - I-70 E,no2,0.009300000000000001,"{'utc': '2024-12-21T03:00:00+00:00', 'local': '2024-12-20T22:00:00-05:00'}",ppm,"{'latitude': 39.787933, 'longitude': -86.13088}",US,,False,,Governmental Organization,reference grade
314,Indpls - I-70 E,no2,0.0092,"{'utc': '2024-12-21T02:00:00+00:00', 'local': '2024-12-20T21:00:00-05:00'}",ppm,"{'latitude': 39.787933, 'longitude': -86.13088}",US,,False,,Governmental Organization,reference grade
314,Indpls - I-70 E,no2,0.0095,"{'utc': '2024-12-21T01:00:00+00:00', 'local': '2024-12-20T20:00:00-05:00'}",ppm,"{'latitude': 39.787933, 'longitude': -86.13088}",US,,False,,Governmental Organization,reference grade
314,Indpls - I-70 E,o3,0.018,"{'utc': '2024-12-21T04:00:00+00:00', 'local': '2024-12-20T23:00:00-05:00'}",ppm,"{'latitude': 39.787933, 'longitude': -86.13088}",US,,False,,Governmental Organization,reference grade
314,Indpls - I-70 E,o3,0.018,"{'utc': '2024-12-21T03:00:00+00:00', 'local': '2024-12-20T22:00:00-05:00'}",ppm,"{'latitude': 39.787933, 'longitude': -86.13088}",US,,False,,Governmental Organization,reference grade
314,Indpls - I-70 E,o3,0.018,"{'utc': '2024-12-21T02:00:00+00:00', 'local': '2024-12-20T21:00:00-05:00'}",ppm,"{'latitude': 39.787933, 'longitude': -86.13088}",US,,False,,Governmental Organization,reference grade
314,Indpls - I-70 E,o3,0.018,"{'utc': '2024-12-21T01:00:00+00:00', 'local': '2024-12-20T20:00:00-05:00'}",ppm,"{'latitude': 39.787933, 'longitude': -86.13088}",US,,False,,Governmental Organization,reference grade
326,Jackson NCORE,pm25,6.5,"{'utc': '2024-12-21T04:00:00+00:00', 'local': '2024-12-20T22:00:00-06:00'}",µg/m³,"{'latitude': 32.329042, 'longitude': -90.182659}",US,,False,,Governmental Organization,reference grade
326,Jackson NCORE,pm25,5.8,"{'utc': '2024-12-21T03:00:00+00:00', 'local': '2024-12-20T21:00:00-06:00'}",µg/m³,"{'latitude': 32.329042, 'longitude': -90.182659}",US,,False,,Governmental Organization,reference grade
326,Jackson NCORE,pm25,5.3,"{'utc': '2024-12-21T02:00:00+00:00', 'local': '2024-12-20T20:00:00-06:00'}",µg/m³,"{'latitude': 32.329042, 'longitude': -90.182659}",US,,False,,Governmental Organization,reference grade
326,Jackson NCORE,pm25,5.7,"{'utc': '2024-12-21T01:00:00+00:00', 'local': '2024-12-20T19:00:00-06:00'}",µg/m³,"{'latitude': 32.329042, 'longitude': -90.182659}",US,,False,,Governmental Organization,reference grade
327,CasaBlanca,pm10,59.0,"{'utc': '2024-12-21T04:00:00+00:00', 'local': '2024-12-20T21:00:00-07:00'}",µg/m³,"{'latitude': 33.11753, 'longitude': -111.88491}",US,,False,,Governmental Organization,reference grade
327,CasaBlanca,pm10,60.0,"{'utc': '2024-12-21T03:00:00+00:00', 'local': '2024-12-20T20:00:00-07:00'}",µg/m³,"{'latitude': 33.11753, 'longitude': -111.88491}",US,,False,,Governmental Organization,reference grade
327,CasaBlanca,pm10,78.0,"{'utc': '2024-12-21T02:00:00+00:00', 'local': '2024-12-20T19:00:00-07:00'}",µg/m³,"{'latitude': 33.11753, 'longitude': -111.88491}",US,,False,,Governmental Organization,reference grade
327,CasaBlanca,pm10,78.0,"{'utc': '2024-12-21T01:00:00+00:00', 'local': '2024-12-20T18:00:00-07:00'}",µg/m³,"{'latitude': 33.11753, 'longitude': -111.88491}",US,,False,,Governmental Organization,reference grade
338,Estaci�n Hospital Ge,pm25,11.1,"{'utc': '2024-12-21T04:00:00+00:00', 'local': '2024-12-20T22:00:00-06:00'}",µg/m³,"{'latitude': 20.9479, 'longitude': -101.4258}",MX,,False,,Governmental Organization,reference grade
338,Estaci�n Hospital Ge,pm25,10.6,"{'utc': '2024-12-21T03:00:00+00:00', 'local': '2024-12-20T21:00:00-06:00'}",µg/m³,"{'latitude': 20.9479, 'longitude': -101.4258}",MX,,False,,Governmental Organization,reference grade
338,Estaci�n Hospital Ge,pm25,11.4,"{'utc': '2024-12-21T02:00:00+00:00', 'local': '2024-12-20T20:00:00-06:00'}",µg/m³,"{'latitude': 20.9479, 'longitude': -101.4258}",MX,,False,,Governmental Organization,reference grade
338,Estaci�n Hospital Ge,pm25,15.7,"{'utc': '2024-12-21T01:00:00+00:00', 'local': '2024-12-20T19:00:00-06:00'}",µg/m³,"{'latitude': 20.9479, 'longitude': -101.4258}",MX,,False,,Governmental Organization,reference grade
339,Waco C1037,pm25,10.9,"{'utc': '2024-12-21T04:00:00+00:00', 'local': '2024-12-20T22:00:00-06:00'}",µg/m³,"{'latitude': 31.6531, 'longitude': -97.0706}",US,,False,,Governmental Organization,reference grade
339,Waco C1037,pm25,9.0,"{'utc': '2024-12-21T03:00:00+00:00', 'local': '2024-12-20T21:00:00-06:00'}",µg/m³,"{'latitude': 31.6531, 'longitude': -97.0706}",US,,False,,Governmental Organization,reference grade
339,Waco C1037,pm25,8.3,"{'utc': '2024-12-21T02:00:00+00:00', 'local': '2024-12-20T20:00:00-06:00'}",µg/m³,"{'latitude': 31.6531, 'longitude': -97.0706}",US,,False,,Governmental Organization,reference grade
339,Waco C1037,pm25,10.2,"{'utc': '2024-12-21T01:00:00+00:00', 'local': '2024-12-20T19:00:00-06:00'}",µg/m³,"{'latitude': 31.6531, 'longitude': -97.0706}",US,,False,,Governmental Organization,reference grade
341,St. Marks Wildlife R,pm25,7.7,"{'utc': '2024-12-21T04:00:00+00:00', 'local': '2024-12-20T23:00:00-05:00'}",µg/m³,"{'latitude': 30.0842, 'longitude': -84.1617}",US,,False,,Governmental Organization,reference grade
341,St. Marks Wildlife R,pm25,9.3,"{'utc': '2024-12-21T03:00:00+00:00', 'local': '2024-12-20T22:00:00-05:00'}",µg/m³,"{'latitude': 30.0842, 'longitude': -84.1617}",US,,False,,Governmental Organization,reference grade
341,St. Marks Wildlife R,pm25,6.8,"{'utc': '2024-12-21T01:00:00+00:00', 'local': '2024-12-20T20:00:00-05:00'}",µg/m³,"{'latitude': 30.0842, 'longitude': -84.1617}",US,,False,,Governmental Organization,reference grade
341,St. Marks Wildlife R,o3,0.021,"{'utc': '2024-12-21T04:00:00+00:00', 'local': '2024-12-20T23:00:00-05:00'}",ppm,"{'latitude': 30.0842, 'longitude': -84.1617}",US,,False,,Governmental Organization,reference grade
341,St. Marks Wildlife R,o3,0.021,"{'utc': '2024-12-21T03:00:00+00:00', 'local': '2024-12-20T22:00:00-05:00'}",ppm,"{'latitude': 30.0842, 'longitude': -84.1617}",US,,False,,Governmental Organization,reference grade
341,St. Marks Wildlife R,o3,0.024,"{'utc': '2024-12-21T01:00:00+00:00', 'local': '2024-12-20T20:00:00-05:00'}",ppm,"{'latitude': 30.0842, 'longitude': -84.1617}",US,,False,,Governmental Organization,reference grade
342,Lancaster,pm25,14.2,"{'utc': '2024-12-21T04:00:00+00:00', 'local': '2024-12-20T23:00:00-05:00'}",µg/m³,"{'latitude': 40.0467, 'longitude': -76.2833}",US,,False,,Governmental Organization,reference grade
342,Lancaster,pm25,13.7,"{'utc': '2024-12-21T03:00:00+00:00', 'local': '2024-12-20T22:00:00-05:00'}",µg/m³,"{'latitude': 40.0467, 'longitude': -76.2833}",US,,False,,Governmental Organization,reference grade
342,Lancaster,pm25,12.1,"{'utc': '2024-12-21T02:00:00+00:00', 'local': '2024-12-20T21:00:00-05:00'}",µg/m³,"{'latitude': 40.0467, 'longitude': -76.2833}",US,,False,,Governmental Organization,reference grade
342,Lancaster,pm25,12.7,"{'utc': '2024-12-21T01:00:00+00:00', 'local': '2024-12-20T20:00:00-05:00'}",µg/m³,"{'latitude': 40.0467, 'longitude': -76.2833}",US,,False,,Governmental Organization,reference grade
341,St. Marks Wildlife R,co,0.1,"{'utc': '2024-12-21T04:00:00+00:00', 'local': '2024-12-20T23:00:00-05:00'}",ppm,"{'latitude': 30.0842, 'longitude': -84.1617}",US,,False,,Governmental Organization,reference grade
341,St. Marks Wildlife R,co,0.1,"{'utc': '2024-12-21T03:00:00+00:00', 'local': '2024-12-20T22:00:00-05:00'}",ppm,"{'latitude': 30.0842, 'longitude': -84.1617}",US,,False,,Governmental Organization,reference grade
341,St. Marks Wildlife R,co,0.1,"{'utc': '2024-12-21T01:00:00+00:00', 'local': '2024-12-20T20:00:00-05:00'}",ppm,"{'latitude': 30.0842, 'longitude': -84.1617}",US,,False,,Governmental Organization,reference grade
344,Sunrise Acres,no2,0.0355,"{'utc': '2024-12-21T04:00:00+00:00', 'local': '2024-12-20T20:00:00-08:00'}",ppm,"{'latitude': 36.163962, 'longitude': -115.11393}",US,,False,,Governmental Organization,reference grade
344,Sunrise Acres,no2,0.039200000000000006,"{'utc': '2024-12-21T03:00:00+00:00', 'local': '2024-12-20T19:00:00-08:00'}",ppm,"{'latitude': 36.163962, 'longitude': -115.11393}",US,,False,,Governmental Organization,reference grade
344,Sunrise Acres,no2,0.0385,"{'utc': '2024-12-21T02:00:00+00:00', 'local': '2024-12-20T18:00:00-08:00'}",ppm,"{'latitude': 36.163962, 'longitude': -115.11393}",US,,False,,Governmental Organization,reference grade
344,Sunrise Acres,no2,0.038299999999999994,"{'utc': '2024-12-21T01:00:00+00:00', 'local': '2024-12-20T17:00:00-08:00'}",ppm,"{'latitude': 36.163962, 'longitude': -115.11393}",US,,False,,Governmental Organization,reference grade
345,Cata�o 40,pm10,49.0,"{'utc': '2024-12-21T04:00:00+00:00', 'local': '2024-12-21T00:00:00-04:00'}",µg/m³,"{'latitude': 18.428388, 'longitude': -66.141657}",PR,,False,,Governmental Organization,reference grade
